date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_month,day_of_week,day_name,is_weekend
20291010,2029-10-10,2029,4,10,October,41,10,4,Wednesday,False
20291011,2029-10-11,2029,4,10,October,41,11,5,Thursday,False
20291012,2029-10-12,2029,4,10,October,41,12,6,Friday,False
20291013,2029-10-13,2029,4,10,October,41,13,7,Saturday,True
20291014,2029-10-14,2029,4,10,October,42,14,1,Sunday,True
20291015,2029-10-15,2029,4,10,October,42,15,2,Monday,False
20291016,2029-10-16,2029,4,10,October,42,16,3,Tuesday,False
20291017,2029-10-17,2029,4,10,October,42,17,4,Wednesday,False
20291018,2029-10-18,2029,4,10,October,42,18,5,Thursday,False
20291019,2029-10-19,2029,4,10,October,42,19,6,Friday,False
20291020,2029-10-20,2029,4,10,October,42,20,7,Saturday,True
20291021,2029-10-21,2029,4,10,October,43,21,1,Sunday,True
20291022,2029-10-22,2029,4,10,October,43,22,2,Monday,False
20291023,2029-10-23,2029,4,10,October,43,23,3,Tuesday,False
20291024,2029-10-24,2029,4,10,October,43,24,4,Wednesday,False
20291025,2029-10-25,2029,4,10,October,43,25,5,Thursday,False
20291026,2029-10-26,2029,4,10,October,43,26,6,Friday,False
20291027,2029-10-27,2029,4,10,October,43,27,7,Saturday,True
20291028,2029-10-28,2029,4,10,October,44,28,1,Sunday,True
20291029,2029-10-29,2029,4,10,October,44,29,2,Monday,False
20291030,2029-10-30,2029,4,10,October,44,30,3,Tuesday,False
20291031,2029-10-31,2029,4,10,October,44,31,4,Wednesday,False
20291101,2029-11-01,2029,4,11,November,44,1,5,Thursday,False
20291102,2029-11-02,2029,4,11,November,44,2,6,Friday,False
20291103,2029-11-03,2029,4,11,November,44,3,7,Saturday,True
20291104,2029-11-04,2029,4,11,November,45,4,1,Sunday,True
20291105,2029-11-05,2029,4,11,November,45,5,2,Monday,False
20291106,2029-11-06,2029,4,11,November,45,6,3,Tuesday,False
20291107,2029-11-07,2029,4,11,November,45,7,4,Wednesday,False
20291108,2029-11-08,2029,4,11,November,45,8,5,Thursday,False
20291109,2029-11-09,2029,4,11,November,45,9,6,Friday,False
20291110,2029-11-10,2029,4,11,November,45,10,7,Saturday,True
20291111,2029-11-11,2029,4,11,November,46,11,1,Sunday,True
20291112,2029-11-12,2029,4,11,November,46,12,2,Monday,False
20291113,2029-11-13,2029,4,11,November,46,13,3,Tuesday,False
20291114,2029-11-14,2029,4,11,November,46,14,4,Wednesday,False
20291115,2029-11-15,2029,4,11,November,46,15,5,Thursday,False
20291116,2029-11-16,2029,4,11,November,46,16,6,Friday,False
20291117,2029-11-17,2029,4,11,November,46,17,7,Saturday,True
20291118,2029-11-18,2029,4,11,November,47,18,1,Sunday,True
20291119,2029-11-19,2029,4,11,November,47,19,2,Monday,False
20291120,2029-11-20,2029,4,11,November,47,20,3,Tuesday,False
20291121,2029-11-21,2029,4,11,November,47,21,4,Wednesday,False
20291122,2029-11-22,2029,4,11,November,47,22,5,Thursday,False
20291123,2029-11-23,2029,4,11,November,47,23,6,Friday,False
20291124,2029-11-24,2029,4,11,November,47,24,7,Saturday,True
20291125,2029-11-25,2029,4,11,November,48,25,1,Sunday,True
20291126,2029-11-26,2029,4,11,November,48,26,2,Monday,False
20291127,2029-11-27,2029,4,11,November,48,27,3,Tuesday,False
20291128,2029-11-28,2029,4,11,November,48,28,4,Wednesday,False
20291129,2029-11-29,2029,4,11,November,48,29,5,Thursday,False
20291130,2029-11-30,2029,4,11,November,48,30,6,Friday,False
20291201,2029-12-01,2029,4,12,December,48,1,7,Saturday,True
20291202,2029-12-02,2029,4,12,December,49,2,1,Sunday,True
20291203,2029-12-03,2029,4,12,December,49,3,2,Monday,False
20291204,2029-12-04,2029,4,12,December,49,4,3,Tuesday,False
20291205,2029-12-05,2029,4,12,December,49,5,4,Wednesday,False
20291206,2029-12-06,2029,4,12,December,49,6,5,Thursday,False
20291207,2029-12-07,2029,4,12,December,49,7,6,Friday,False
20291208,2029-12-08,2029,4,12,December,49,8,7,Saturday,True
20291209,2029-12-09,2029,4,12,December,50,9,1,Sunday,True
20291210,2029-12-10,2029,4,12,December,50,10,2,Monday,False
20291211,2029-12-11,2029,4,12,December,50,11,3,Tuesday,False
20291212,2029-12-12,2029,4,12,December,50,12,4,Wednesday,False
20291213,2029-12-13,2029,4,12,December,50,13,5,Thursday,False
20291214,2029-12-14,2029,4,12,December,50,14,6,Friday,False
20291215,2029-12-15,2029,4,12,December,50,15,7,Saturday,True
20291216,2029-12-16,2029,4,12,December,51,16,1,Sunday,True
20291217,2029-12-17,2029,4,12,December,51,17,2,Monday,False
20291218,2029-12-18,2029,4,12,December,51,18,3,Tuesday,False
20291219,2029-12-19,2029,4,12,December,51,19,4,Wednesday,False
20291220,2029-12-20,2029,4,12,December,51,20,5,Thursday,False
20291221,2029-12-21,2029,4,12,December,51,21,6,Friday,False
20291222,2029-12-22,2029,4,12,December,51,22,7,Saturday,True
20291223,2029-12-23,2029,4,12,December,52,23,1,Sunday,True
20291224,2029-12-24,2029,4,12,December,52,24,2,Monday,False
20291225,2029-12-25,2029,4,12,December,52,25,3,Tuesday,False
20291226,2029-12-26,2029,4,12,December,52,26,4,Wednesday,False
20291227,2029-12-27,2029,4,12,December,52,27,5,Thursday,False
20291228,2029-12-28,2029,4,12,December,52,28,6,Friday,False
20291229,2029-12-29,2029,4,12,December,52,29,7,Saturday,True
20291230,2029-12-30,2029,4,12,December,53,30,1,Sunday,True
20291231,2029-12-31,2029,4,12,December,53,31,2,Monday,False
20300101,2030-01-01,2030,1,1,January,1,1,3,Tuesday,False
20300102,2030-01-02,2030,1,1,January,1,2,4,Wednesday,False
20300103,2030-01-03,2030,1,1,January,1,3,5,Thursday,False
20300104,2030-01-04,2030,1,1,January,1,4,6,Friday,False
20300105,2030-01-05,2030,1,1,January,1,5,7,Saturday,True
20300106,2030-01-06,2030,1,1,January,2,6,1,Sunday,True
20300107,2030-01-07,2030,1,1,January,2,7,2,Monday,False
20300108,2030-01-08,2030,1,1,January,2,8,3,Tuesday,False
20300109,2030-01-09,2030,1,1,January,2,9,4,Wednesday,False
20300110,2030-01-10,2030,1,1,January,2,10,5,Thursday,False
20300111,2030-01-11,2030,1,1,January,2,11,6,Friday,False
20300112,2030-01-12,2030,1,1,January,2,12,7,Saturday,True
20300113,2030-01-13,2030,1,1,January,3,13,1,Sunday,True
20300114,2030-01-14,2030,1,1,January,3,14,2,Monday,False
20300115,2030-01-15,2030,1,1,January,3,15,3,Tuesday,False
20300116,2030-01-16,2030,1,1,January,3,16,4,Wednesday,False
20300117,2030-01-17,2030,1,1,January,3,17,5,Thursday,False
20300118,2030-01-18,2030,1,1,January,3,18,6,Friday,False
20300119,2030-01-19,2030,1,1,January,3,19,7,Saturday,True
20300120,2030-01-20,2030,1,1,January,4,20,1,Sunday,True
20300121,2030-01-21,2030,1,1,January,4,21,2,Monday,False
20300122,2030-01-22,2030,1,1,January,4,22,3,Tuesday,False
20300123,2030-01-23,2030,1,1,January,4,23,4,Wednesday,False
20300124,2030-01-24,2030,1,1,January,4,24,5,Thursday,False
20300125,2030-01-25,2030,1,1,January,4,25,6,Friday,False
20300126,2030-01-26,2030,1,1,January,4,26,7,Saturday,True
20300127,2030-01-27,2030,1,1,January,5,27,1,Sunday,True
20300128,2030-01-28,2030,1,1,January,5,28,2,Monday,False
20300129,2030-01-29,2030,1,1,January,5,29,3,Tuesday,False
20300130,2030-01-30,2030,1,1,January,5,30,4,Wednesday,False
20300131,2030-01-31,2030,1,1,January,5,31,5,Thursday,False
20300201,2030-02-01,2030,1,2,February,5,1,6,Friday,False
20300202,2030-02-02,2030,1,2,February,5,2,7,Saturday,True
20300203,2030-02-03,2030,1,2,February,6,3,1,Sunday,True
20300204,2030-02-04,2030,1,2,February,6,4,2,Monday,False
20300205,2030-02-05,2030,1,2,February,6,5,3,Tuesday,False
20300206,2030-02-06,2030,1,2,February,6,6,4,Wednesday,False
20300207,2030-02-07,2030,1,2,February,6,7,5,Thursday,False
20300208,2030-02-08,2030,1,2,February,6,8,6,Friday,False
20300209,2030-02-09,2030,1,2,February,6,9,7,Saturday,True
20300210,2030-02-10,2030,1,2,February,7,10,1,Sunday,True
20300211,2030-02-11,2030,1,2,February,7,11,2,Monday,False
20300212,2030-02-12,2030,1,2,February,7,12,3,Tuesday,False
20300213,2030-02-13,2030,1,2,February,7,13,4,Wednesday,False
20300214,2030-02-14,2030,1,2,February,7,14,5,Thursday,False
20300215,2030-02-15,2030,1,2,February,7,15,6,Friday,False
20300216,2030-02-16,2030,1,2,February,7,16,7,Saturday,True
20300217,2030-02-17,2030,1,2,February,8,17,1,Sunday,True
20300218,2030-02-18,2030,1,2,February,8,18,2,Monday,False
20300219,2030-02-19,2030,1,2,February,8,19,3,Tuesday,False
20300220,2030-02-20,2030,1,2,February,8,20,4,Wednesday,False
20300221,2030-02-21,2030,1,2,February,8,21,5,Thursday,False
20300222,2030-02-22,2030,1,2,February,8,22,6,Friday,False
20300223,2030-02-23,2030,1,2,February,8,23,7,Saturday,True
20300224,2030-02-24,2030,1,2,February,9,24,1,Sunday,True
20300225,2030-02-25,2030,1,2,February,9,25,2,Monday,False
20300226,2030-02-26,2030,1,2,February,9,26,3,Tuesday,False
20300227,2030-02-27,2030,1,2,February,9,27,4,Wednesday,False
20300228,2030-02-28,2030,1,2,February,9,28,5,Thursday,False
20300301,2030-03-01,2030,1,3,March,9,1,6,Friday,False
20300302,2030-03-02,2030,1,3,March,9,2,7,Saturday,True
20300303,2030-03-03,2030,1,3,March,10,3,1,Sunday,True
20300304,2030-03-04,2030,1,3,March,10,4,2,Monday,False
20300305,2030-03-05,2030,1,3,March,10,5,3,Tuesday,False
20300306,2030-03-06,2030,1,3,March,10,6,4,Wednesday,False
20300307,2030-03-07,2030,1,3,March,10,7,5,Thursday,False
20300308,2030-03-08,2030,1,3,March,10,8,6,Friday,False
20300309,2030-03-09,2030,1,3,March,10,9,7,Saturday,True
20300310,2030-03-10,2030,1,3,March,11,10,1,Sunday,True
20300311,2030-03-11,2030,1,3,March,11,11,2,Monday,False
20300312,2030-03-12,2030,1,3,March,11,12,3,Tuesday,False
20300313,2030-03-13,2030,1,3,March,11,13,4,Wednesday,False
20300314,2030-03-14,2030,1,3,March,11,14,5,Thursday,False
20300315,2030-03-15,2030,1,3,March,11,15,6,Friday,False
20300316,2030-03-16,2030,1,3,March,11,16,7,Saturday,True
20300317,2030-03-17,2030,1,3,March,12,17,1,Sunday,True
20300318,2030-03-18,2030,1,3,March,12,18,2,Monday,False
20300319,2030-03-19,2030,1,3,March,12,19,3,Tuesday,False
20300320,2030-03-20,2030,1,3,March,12,20,4,Wednesday,False
20300321,2030-03-21,2030,1,3,March,12,21,5,Thursday,False
20300322,2030-03-22,2030,1,3,March,12,22,6,Friday,False
20300323,2030-03-23,2030,1,3,March,12,23,7,Saturday,True
20300324,2030-03-24,2030,1,3,March,13,24,1,Sunday,True
20300325,2030-03-25,2030,1,3,March,13,25,2,Monday,False
20300326,2030-03-26,2030,1,3,March,13,26,3,Tuesday,False
20300327,2030-03-27,2030,1,3,March,13,27,4,Wednesday,False
20300328,2030-03-28,2030,1,3,March,13,28,5,Thursday,False
20300329,2030-03-29,2030,1,3,March,13,29,6,Friday,False
20300330,2030-03-30,2030,1,3,March,13,30,7,Saturday,True
20300331,2030-03-31,2030,1,3,March,14,31,1,Sunday,True
20300401,2030-04-01,2030,2,4,April,14,1,2,Monday,False
20300402,2030-04-02,2030,2,4,April,14,2,3,Tuesday,False
20300403,2030-04-03,2030,2,4,April,14,3,4,Wednesday,False
20300404,2030-04-04,2030,2,4,April,14,4,5,Thursday,False
20300405,2030-04-05,2030,2,4,April,14,5,6,Friday,False
20300406,2030-04-06,2030,2,4,April,14,6,7,Saturday,True
20300407,2030-04-07,2030,2,4,April,15,7,1,Sunday,True
20300408,2030-04-08,2030,2,4,April,15,8,2,Monday,False
20300409,2030-04-09,2030,2,4,April,15,9,3,Tuesday,False
20300410,2030-04-10,2030,2,4,April,15,10,4,Wednesday,False
20300411,2030-04-11,2030,2,4,April,15,11,5,Thursday,False
20300412,2030-04-12,2030,2,4,April,15,12,6,Friday,False
20300413,2030-04-13,2030,2,4,April,15,13,7,Saturday,True
20300414,2030-04-14,2030,2,4,April,16,14,1,Sunday,True
20300415,2030-04-15,2030,2,4,April,16,15,2,Monday,False
20300416,2030-04-16,2030,2,4,April,16,16,3,Tuesday,False
20300417,2030-04-17,2030,2,4,April,16,17,4,Wednesday,False
20300418,2030-04-18,2030,2,4,April,16,18,5,Thursday,False
20300419,2030-04-19,2030,2,4,April,16,19,6,Friday,False
20300420,2030-04-20,2030,2,4,April,16,20,7,Saturday,True
20300421,2030-04-21,2030,2,4,April,17,21,1,Sunday,True
20300422,2030-04-22,2030,2,4,April,17,22,2,Monday,False
20300423,2030-04-23,2030,2,4,April,17,23,3,Tuesday,False
20300424,2030-04-24,2030,2,4,April,17,24,4,Wednesday,False
20300425,2030-04-25,2030,2,4,April,17,25,5,Thursday,False
20300426,2030-04-26,2030,2,4,April,17,26,6,Friday,False
20300427,2030-04-27,2030,2,4,April,17,27,7,Saturday,True
20300428,2030-04-28,2030,2,4,April,18,28,1,Sunday,True
20300429,2030-04-29,2030,2,4,April,18,29,2,Monday,False
20300430,2030-04-30,2030,2,4,April,18,30,3,Tuesday,False
20300501,2030-05-01,2030,2,5,May,18,1,4,Wednesday,False
20300502,2030-05-02,2030,2,5,May,18,2,5,Thursday,False
20300503,2030-05-03,2030,2,5,May,18,3,6,Friday,False
20300504,2030-05-04,2030,2,5,May,18,4,7,Saturday,True
20300505,2030-05-05,2030,2,5,May,19,5,1,Sunday,True
20300506,2030-05-06,2030,2,5,May,19,6,2,Monday,False
20300507,2030-05-07,2030,2,5,May,19,7,3,Tuesday,False
20300508,2030-05-08,2030,2,5,May,19,8,4,Wednesday,False
20300509,2030-05-09,2030,2,5,May,19,9,5,Thursday,False
20300510,2030-05-10,2030,2,5,May,19,10,6,Friday,False
20300511,2030-05-11,2030,2,5,May,19,11,7,Saturday,True
20300512,2030-05-12,2030,2,5,May,20,12,1,Sunday,True
20300513,2030-05-13,2030,2,5,May,20,13,2,Monday,False
20300514,2030-05-14,2030,2,5,May,20,14,3,Tuesday,False
20300515,2030-05-15,2030,2,5,May,20,15,4,Wednesday,False
20300516,2030-05-16,2030,2,5,May,20,16,5,Thursday,False
20300517,2030-05-17,2030,2,5,May,20,17,6,Friday,False
20300518,2030-05-18,2030,2,5,May,20,18,7,Saturday,True
20300519,2030-05-19,2030,2,5,May,21,19,1,Sunday,True
20300520,2030-05-20,2030,2,5,May,21,20,2,Monday,False
20300521,2030-05-21,2030,2,5,May,21,21,3,Tuesday,False
20300522,2030-05-22,2030,2,5,May,21,22,4,Wednesday,False
20300523,2030-05-23,2030,2,5,May,21,23,5,Thursday,False
20300524,2030-05-24,2030,2,5,May,21,24,6,Friday,False
20300525,2030-05-25,2030,2,5,May,21,25,7,Saturday,True
20300526,2030-05-26,2030,2,5,May,22,26,1,Sunday,True
20300527,2030-05-27,2030,2,5,May,22,27,2,Monday,False
20300528,2030-05-28,2030,2,5,May,22,28,3,Tuesday,False
20300529,2030-05-29,2030,2,5,May,22,29,4,Wednesday,False
20300530,2030-05-30,2030,2,5,May,22,30,5,Thursday,False
20300531,2030-05-31,2030,2,5,May,22,31,6,Friday,False
20300601,2030-06-01,2030,2,6,June,22,1,7,Saturday,True
20300602,2030-06-02,2030,2,6,June,23,2,1,Sunday,True
20300603,2030-06-03,2030,2,6,June,23,3,2,Monday,False
20300604,2030-06-04,2030,2,6,June,23,4,3,Tuesday,False
20300605,2030-06-05,2030,2,6,June,23,5,4,Wednesday,False
20300606,2030-06-06,2030,2,6,June,23,6,5,Thursday,False
20300607,2030-06-07,2030,2,6,June,23,7,6,Friday,False
20300608,2030-06-08,2030,2,6,June,23,8,7,Saturday,True
20300609,2030-06-09,2030,2,6,June,24,9,1,Sunday,True
20300610,2030-06-10,2030,2,6,June,24,10,2,Monday,False
20300611,2030-06-11,2030,2,6,June,24,11,3,Tuesday,False
20300612,2030-06-12,2030,2,6,June,24,12,4,Wednesday,False
20300613,2030-06-13,2030,2,6,June,24,13,5,Thursday,False
20300614,2030-06-14,2030,2,6,June,24,14,6,Friday,False
20300615,2030-06-15,2030,2,6,June,24,15,7,Saturday,True
20300616,2030-06-16,2030,2,6,June,25,16,1,Sunday,True
20300617,2030-06-17,2030,2,6,June,25,17,2,Monday,False
20300618,2030-06-18,2030,2,6,June,25,18,3,Tuesday,False
20300619,2030-06-19,2030,2,6,June,25,19,4,Wednesday,False
20300620,2030-06-20,2030,2,6,June,25,20,5,Thursday,False
20300621,2030-06-21,2030,2,6,June,25,21,6,Friday,False
20300622,2030-06-22,2030,2,6,June,25,22,7,Saturday,True
20300623,2030-06-23,2030,2,6,June,26,23,1,Sunday,True
20300624,2030-06-24,2030,2,6,June,26,24,2,Monday,False
20300625,2030-06-25,2030,2,6,June,26,25,3,Tuesday,False
20300626,2030-06-26,2030,2,6,June,26,26,4,Wednesday,False
20300627,2030-06-27,2030,2,6,June,26,27,5,Thursday,False
20300628,2030-06-28,2030,2,6,June,26,28,6,Friday,False
20300629,2030-06-29,2030,2,6,June,26,29,7,Saturday,True
20300630,2030-06-30,2030,2,6,June,27,30,1,Sunday,True
20300701,2030-07-01,2030,3,7,July,27,1,2,Monday,False
20300702,2030-07-02,2030,3,7,July,27,2,3,Tuesday,False
20300703,2030-07-03,2030,3,7,July,27,3,4,Wednesday,False
20300704,2030-07-04,2030,3,7,July,27,4,5,Thursday,False
20300705,2030-07-05,2030,3,7,July,27,5,6,Friday,False
20300706,2030-07-06,2030,3,7,July,27,6,7,Saturday,True
20300707,2030-07-07,2030,3,7,July,28,7,1,Sunday,True
20300708,2030-07-08,2030,3,7,July,28,8,2,Monday,False
20300709,2030-07-09,2030,3,7,July,28,9,3,Tuesday,False
20300710,2030-07-10,2030,3,7,July,28,10,4,Wednesday,False
20300711,2030-07-11,2030,3,7,July,28,11,5,Thursday,False
20300712,2030-07-12,2030,3,7,July,28,12,6,Friday,False
20300713,2030-07-13,2030,3,7,July,28,13,7,Saturday,True
20300714,2030-07-14,2030,3,7,July,29,14,1,Sunday,True
20300715,2030-07-15,2030,3,7,July,29,15,2,Monday,False
20300716,2030-07-16,2030,3,7,July,29,16,3,Tuesday,False
20300717,2030-07-17,2030,3,7,July,29,17,4,Wednesday,False
20300718,2030-07-18,2030,3,7,July,29,18,5,Thursday,False
20300719,2030-07-19,2030,3,7,July,29,19,6,Friday,False
20300720,2030-07-20,2030,3,7,July,29,20,7,Saturday,True
20300721,2030-07-21,2030,3,7,July,30,21,1,Sunday,True
20300722,2030-07-22,2030,3,7,July,30,22,2,Monday,False
20300723,2030-07-23,2030,3,7,July,30,23,3,Tuesday,False
20300724,2030-07-24,2030,3,7,July,30,24,4,Wednesday,False
20300725,2030-07-25,2030,3,7,July,30,25,5,Thursday,False
20300726,2030-07-26,2030,3,7,July,30,26,6,Friday,False
20300727,2030-07-27,2030,3,7,July,30,27,7,Saturday,True
20300728,2030-07-28,2030,3,7,July,31,28,1,Sunday,True
20300729,2030-07-29,2030,3,7,July,31,29,2,Monday,False
20300730,2030-07-30,2030,3,7,July,31,30,3,Tuesday,False
20300731,2030-07-31,2030,3,7,July,31,31,4,Wednesday,False
20300801,2030-08-01,2030,3,8,August,31,1,5,Thursday,False
20300802,2030-08-02,2030,3,8,August,31,2,6,Friday,False
20300803,2030-08-03,2030,3,8,August,31,3,7,Saturday,True
20300804,2030-08-04,2030,3,8,August,32,4,1,Sunday,True
20300805,2030-08-05,2030,3,8,August,32,5,2,Monday,False
20300806,2030-08-06,2030,3,8,August,32,6,3,Tuesday,False
20300807,2030-08-07,2030,3,8,August,32,7,4,Wednesday,False
20300808,2030-08-08,2030,3,8,August,32,8,5,Thursday,False
20300809,2030-08-09,2030,3,8,August,32,9,6,Friday,False
20300810,2030-08-10,2030,3,8,August,32,10,7,Saturday,True
20300811,2030-08-11,2030,3,8,August,33,11,1,Sunday,True
20300812,2030-08-12,2030,3,8,August,33,12,2,Monday,False
20300813,2030-08-13,2030,3,8,August,33,13,3,Tuesday,False
20300814,2030-08-14,2030,3,8,August,33,14,4,Wednesday,False
20300815,2030-08-15,2030,3,8,August,33,15,5,Thursday,False
20300816,2030-08-16,2030,3,8,August,33,16,6,Friday,False
20300817,2030-08-17,2030,3,8,August,33,17,7,Saturday,True
20300818,2030-08-18,2030,3,8,August,34,18,1,Sunday,True
20300819,2030-08-19,2030,3,8,August,34,19,2,Monday,False
20300820,2030-08-20,2030,3,8,August,34,20,3,Tuesday,False
20300821,2030-08-21,2030,3,8,August,34,21,4,Wednesday,False
20300822,2030-08-22,2030,3,8,August,34,22,5,Thursday,False
20300823,2030-08-23,2030,3,8,August,34,23,6,Friday,False
20300824,2030-08-24,2030,3,8,August,34,24,7,Saturday,True
20300825,2030-08-25,2030,3,8,August,35,25,1,Sunday,True
20300826,2030-08-26,2030,3,8,August,35,26,2,Monday,False
20300827,2030-08-27,2030,3,8,August,35,27,3,Tuesday,False
20300828,2030-08-28,2030,3,8,August,35,28,4,Wednesday,False
20300829,2030-08-29,2030,3,8,August,35,29,5,Thursday,False
20300830,2030-08-30,2030,3,8,August,35,30,6,Friday,False
20300831,2030-08-31,2030,3,8,August,35,31,7,Saturday,True
20300901,2030-09-01,2030,3,9,September,36,1,1,Sunday,True
20300902,2030-09-02,2030,3,9,September,36,2,2,Monday,False
20300903,2030-09-03,2030,3,9,September,36,3,3,Tuesday,False
20300904,2030-09-04,2030,3,9,September,36,4,4,Wednesday,False
20300905,2030-09-05,2030,3,9,September,36,5,5,Thursday,False
20300906,2030-09-06,2030,3,9,September,36,6,6,Friday,False
20300907,2030-09-07,2030,3,9,September,36,7,7,Saturday,True
20300908,2030-09-08,2030,3,9,September,37,8,1,Sunday,True
20300909,2030-09-09,2030,3,9,September,37,9,2,Monday,False
20300910,2030-09-10,2030,3,9,September,37,10,3,Tuesday,False
20300911,2030-09-11,2030,3,9,September,37,11,4,Wednesday,False
20300912,2030-09-12,2030,3,9,September,37,12,5,Thursday,False
20300913,2030-09-13,2030,3,9,September,37,13,6,Friday,False
20300914,2030-09-14,2030,3,9,September,37,14,7,Saturday,True
20300915,2030-09-15,2030,3,9,September,38,15,1,Sunday,True
20300916,2030-09-16,2030,3,9,September,38,16,2,Monday,False
20300917,2030-09-17,2030,3,9,September,38,17,3,Tuesday,False
20300918,2030-09-18,2030,3,9,September,38,18,4,Wednesday,False
20300919,2030-09-19,2030,3,9,September,38,19,5,Thursday,False
20300920,2030-09-20,2030,3,9,September,38,20,6,Friday,False
20300921,2030-09-21,2030,3,9,September,38,21,7,Saturday,True
20300922,2030-09-22,2030,3,9,September,39,22,1,Sunday,True
20300923,2030-09-23,2030,3,9,September,39,23,2,Monday,False
20300924,2030-09-24,2030,3,9,September,39,24,3,Tuesday,False
20300925,2030-09-25,2030,3,9,September,39,25,4,Wednesday,False
20300926,2030-09-26,2030,3,9,September,39,26,5,Thursday,False
20300927,2030-09-27,2030,3,9,September,39,27,6,Friday,False
20300928,2030-09-28,2030,3,9,September,39,28,7,Saturday,True
20300929,2030-09-29,2030,3,9,September,40,29,1,Sunday,True
20300930,2030-09-30,2030,3,9,September,40,30,2,Monday,False
20301001,2030-10-01,2030,4,10,October,40,1,3,Tuesday,False
20301002,2030-10-02,2030,4,10,October,40,2,4,Wednesday,False
20301003,2030-10-03,2030,4,10,October,40,3,5,Thursday,False
20301004,2030-10-04,2030,4,10,October,40,4,6,Friday,False
20301005,2030-10-05,2030,4,10,October,40,5,7,Saturday,True
20301006,2030-10-06,2030,4,10,October,41,6,1,Sunday,True
20301007,2030-10-07,2030,4,10,October,41,7,2,Monday,False
20301008,2030-10-08,2030,4,10,October,41,8,3,Tuesday,False
20301009,2030-10-09,2030,4,10,October,41,9,4,Wednesday,False
20301010,2030-10-10,2030,4,10,October,41,10,5,Thursday,False
20301011,2030-10-11,2030,4,10,October,41,11,6,Friday,False
20301012,2030-10-12,2030,4,10,October,41,12,7,Saturday,True
20301013,2030-10-13,2030,4,10,October,42,13,1,Sunday,True
20301014,2030-10-14,2030,4,10,October,42,14,2,Monday,False
20301015,2030-10-15,2030,4,10,October,42,15,3,Tuesday,False
20301016,2030-10-16,2030,4,10,October,42,16,4,Wednesday,False
20301017,2030-10-17,2030,4,10,October,42,17,5,Thursday,False
20301018,2030-10-18,2030,4,10,October,42,18,6,Friday,False
20301019,2030-10-19,2030,4,10,October,42,19,7,Saturday,True
20301020,2030-10-20,2030,4,10,October,43,20,1,Sunday,True
20301021,2030-10-21,2030,4,10,October,43,21,2,Monday,False
20301022,2030-10-22,2030,4,10,October,43,22,3,Tuesday,False
20301023,2030-10-23,2030,4,10,October,43,23,4,Wednesday,False
20301024,2030-10-24,2030,4,10,October,43,24,5,Thursday,False
20301025,2030-10-25,2030,4,10,October,43,25,6,Friday,False
20301026,2030-10-26,2030,4,10,October,43,26,7,Saturday,True
20301027,2030-10-27,2030,4,10,October,44,27,1,Sunday,True
20301028,2030-10-28,2030,4,10,October,44,28,2,Monday,False
20301029,2030-10-29,2030,4,10,October,44,29,3,Tuesday,False
20301030,2030-10-30,2030,4,10,October,44,30,4,Wednesday,False
20301031,2030-10-31,2030,4,10,October,44,31,5,Thursday,False
20301101,2030-11-01,2030,4,11,November,44,1,6,Friday,False
20301102,2030-11-02,2030,4,11,November,44,2,7,Saturday,True
20301103,2030-11-03,2030,4,11,November,45,3,1,Sunday,True
20301104,2030-11-04,2030,4,11,November,45,4,2,Monday,False
20301105,2030-11-05,2030,4,11,November,45,5,3,Tuesday,False
20301106,2030-11-06,2030,4,11,November,45,6,4,Wednesday,False
20301107,2030-11-07,2030,4,11,November,45,7,5,Thursday,False
20301108,2030-11-08,2030,4,11,November,45,8,6,Friday,False
20301109,2030-11-09,2030,4,11,November,45,9,7,Saturday,True
20301110,2030-11-10,2030,4,11,November,46,10,1,Sunday,True
20301111,2030-11-11,2030,4,11,November,46,11,2,Monday,False
20301112,2030-11-12,2030,4,11,November,46,12,3,Tuesday,False
20301113,2030-11-13,2030,4,11,November,46,13,4,Wednesday,False
20301114,2030-11-14,2030,4,11,November,46,14,5,Thursday,False
20301115,2030-11-15,2030,4,11,November,46,15,6,Friday,False
20301116,2030-11-16,2030,4,11,November,46,16,7,Saturday,True
20301117,2030-11-17,2030,4,11,November,47,17,1,Sunday,True
20301118,2030-11-18,2030,4,11,November,47,18,2,Monday,False
20301119,2030-11-19,2030,4,11,November,47,19,3,Tuesday,False
20301120,2030-11-20,2030,4,11,November,47,20,4,Wednesday,False
20301121,2030-11-21,2030,4,11,November,47,21,5,Thursday,False
20301122,2030-11-22,2030,4,11,November,47,22,6,Friday,False
20301123,2030-11-23,2030,4,11,November,47,23,7,Saturday,True
20301124,2030-11-24,2030,4,11,November,48,24,1,Sunday,True
20301125,2030-11-25,2030,4,11,November,48,25,2,Monday,False
20301126,2030-11-26,2030,4,11,November,48,26,3,Tuesday,False
20301127,2030-11-27,2030,4,11,November,48,27,4,Wednesday,False
20301128,2030-11-28,2030,4,11,November,48,28,5,Thursday,False
20301129,2030-11-29,2030,4,11,November,48,29,6,Friday,False
20301130,2030-11-30,2030,4,11,November,48,30,7,Saturday,True
20301201,2030-12-01,2030,4,12,December,49,1,1,Sunday,True
20301202,2030-12-02,2030,4,12,December,49,2,2,Monday,False
20301203,2030-12-03,2030,4,12,December,49,3,3,Tuesday,False
20301204,2030-12-04,2030,4,12,December,49,4,4,Wednesday,False
20301205,2030-12-05,2030,4,12,December,49,5,5,Thursday,False
